filename,width,height,class,xmin,ymin,xmax,ymax
xemay2428_jpg.rf.ae2251eb581883c8d643245f980862f3.jpg,472,303,License_Plate,269,145,314,173
pic_758_jpg.rf.be35fa4780d8dfccbca5deb518e9c0b6.jpg,640,480,License_Plate,272,248,458,338
CarLongPlate88_jpg.rf.6a7ac78ffc62e4d8681539e5995d1c55.jpg,472,303,License_Plate,218,215,322,249
xemay2459_jpg.rf.ec8bbf9aa658e81200d7335c85050d2c.jpg,472,303,License_Plate,191,168,227,201
CarLongPlateGen710_jpg.rf.97e78dcea03a74502b6582ae86b36fe7.jpg,472,303,License_Plate,290,156,334,169
CarLongPlate90_jpg.rf.a97048cefdacb2a0455db7753187e6fe.jpg,472,303,License_Plate,263,252,344,275
xemay24_jpg.rf.c987933cb40b62b6164e976ce391a7bb.jpg,472,303,License_Plate,179,97,265,170
CarLongPlate897_jpg.rf.6d6a89b7a199924af6ac8c80fbd4c0e9.jpg,472,303,License_Plate,298,224,389,253
CarLongPlate890_jpg.rf.6730f01517ebe3730cea58c7b8422c96.jpg,472,303,License_Plate,173,111,276,143
CarLongPlateGen3541_jpg.rf.3ad3a35ff84a910a642027ed541cc55e.jpg,472,303,License_Plate,178,136,300,194
CarLongPlateGen1966_jpg.rf.f2174d93805ffd5914652c5dbfadefa0.jpg,472,303,License_Plate,149,219,245,242
CarLongPlateGen3359_jpg.rf.72c631c4cb7220bcec8d2b1217573f18.jpg,472,303,License_Plate,187,51,302,111
CarLongPlateGen1964_jpg.rf.487c49aa6c804b28ad37348fa6aa2d65.jpg,472,303,License_Plate,169,180,257,202
CarLongPlateGen759_jpg.rf.8a2b21d43d1ce4dabbf23d938fc9ead7.jpg,472,303,License_Plate,183,219,247,234
CarLongPlateGen698_jpg.rf.eb679bb5c3e33e7673a90d6231b5d79e.jpg,472,303,License_Plate,216,155,264,167
CarLongPlateGen3456_jpg.rf.b088a9e2175d544313652427f204e958.jpg,472,303,License_Plate,193,181,278,248
CarLongPlate834_jpg.rf.5f458c7e31c7f0b9a9d3fafb1157837e.jpg,472,303,License_Plate,159,140,269,163
xemay26_jpg.rf.48ec9c8220bb6c52569a26e7cec9a8a3.jpg,472,303,License_Plate,163,106,244,175
CarLongPlateGen3421_jpg.rf.83cfcd085655c0b97019a5c26fc42ab2.jpg,472,303,License_Plate,242,209,351,264
CarLongPlateGen768_jpg.rf.8690e0fb78af7a2d1ca1c3c8bbaab363.jpg,472,303,License_Plate,269,192,312,206
CarLongPlateGen1013_jpg.rf.678c9b16bb20d713fcf126b7f077cbbb.jpg,472,303,License_Plate,139,135,249,161
CarLongPlateGen3321_jpg.rf.fd58e02b24b6aa594b038310a9fa0096.jpg,472,303,License_Plate,225,163,333,207
CarLongPlateGen3366_jpg.rf.7e5ed2b159de02ac2e72d33f459f57fd.jpg,472,303,License_Plate,169,39,273,74
CarLongPlateGen3303_jpg.rf.95912f0bf0315c6fce831e3f7caeafa5.jpg,472,303,License_Plate,252,176,361,230
CarLongPlateGen3382_jpg.rf.d512b392f13cb27b1300f27ae15cdca7.jpg,472,303,License_Plate,160,181,268,234
CarLongPlateGen3388_jpg.rf.7ea50cf2e46109e02927becf1a2d2bab.jpg,472,303,License_Plate,238,134,331,205
CarLongPlate958_jpg.rf.b8b655a166830d4c63821dc76a9ea2ff.jpg,472,303,License_Plate,214,149,305,174
CarLongPlateGen3315_jpg.rf.ddf06af6a2649cc8d4e4dbe4a4841233.jpg,472,303,License_Plate,190,240,301,287
CarLongPlateGen717_jpg.rf.97c8e3c5006f76e55ab79ccaf290db03.jpg,472,303,License_Plate,204,190,259,198
CarLongPlateGen748_jpg.rf.4c79fbba450ded0331a5b93a5849adee.jpg,472,303,License_Plate,211,213,268,223
CarLongPlateGen3302_jpg.rf.30444f0e172a0a1afa41fb329baf74f8.jpg,472,303,License_Plate,197,214,307,253
CarLongPlate98_jpg.rf.2a151f51b06af2a1d8a5346a8894e036.jpg,472,303,License_Plate,217,222,324,254
CarLongPlateGen769_jpg.rf.509f76ccb9f09c57ac7cfbc1e9fcead0.jpg,472,303,License_Plate,172,178,222,191
xemay25_jpg.rf.cd98d7ce731c6f2f4663757eeaa580a4.jpg,472,303,License_Plate,191,117,278,191
CarLongPlate909_jpg.rf.1b214b51e671dd912369bf1a5ab82910.jpg,472,303,License_Plate,238,114,321,175
CarLongPlateGen1251_jpg.rf.1ad0a772f9f52097d7ac205eaf9b33b1.jpg,472,303,License_Plate,152,144,264,173
CarLongPlateGen1798_jpg.rf.edba9d8a9ef0abcd866fd66c4e91a431.jpg,472,303,License_Plate,172,204,270,235
CarLongPlateGen3349_jpg.rf.6b94c879b66a92299a7901c814e17da8.jpg,472,303,License_Plate,187,57,290,97
CarLongPlate816_jpg.rf.4a63ccd37f3ada0ecd66274f38ccf5a1.jpg,472,303,License_Plate,303,216,381,238
xemay241_jpg.rf.1e774f3390b57950c9bd8e404024c8bc.jpg,472,303,License_Plate,154,151,235,216
pic_751_png_jpg.rf.30dfa3847e71962c57a7f696b2d778ed.jpg,800,600,License_Plate,136,389,264,463
CarLongPlateGen1182_jpg.rf.5c9fb30052ccc981fa507960dc94fb9d.jpg,472,303,License_Plate,261,176,345,196
CarLongPlate892_jpg.rf.cc200f3b9dfca943dc0e229ceac7da69.jpg,472,303,License_Plate,158,50,261,84
CarLongPlateGen3314_jpg.rf.f6777030a613ef491c6236fa5c8b6975.jpg,472,303,License_Plate,231,192,331,244
CarLongPlateGen188_jpg.rf.c28d10fb989261720194c872399ecbd9.jpg,472,303,License_Plate,214,182,253,192
CarLongPlateGen684_jpg.rf.3d8c75079bed88345be88d129be41c94.jpg,472,303,License_Plate,231,146,285,159
CarLongPlate826_jpg.rf.afa8923c530e62a6d48c00ad40186349.jpg,472,303,License_Plate,211,113,317,143
CarLongPlate859_jpg.rf.2a9cc42822e92d4d2e813f8c6902c6e4.jpg,472,303,License_Plate,119,25,213,48
CarLongPlateGen3649_jpg.rf.88710ab6c87198c0dff570917f415de5.jpg,472,303,License_Plate,294,165,387,233
CarLongPlateGen754_jpg.rf.6c7bfe52336ae2692e927f4c06640fdd.jpg,472,303,License_Plate,185,123,238,137
CarLongPlateGen3362_jpg.rf.5159305ebc699a1747788343b987e299.jpg,472,303,License_Plate,187,113,293,170
CarLongPlate967_jpg.rf.e3e8f0ed32f72021a5be473f8d0197ad.jpg,472,303,License_Plate,139,140,253,175
xemay2450_jpg.rf.f6a28b3c3d6f9094101466e3c36ba8f4.jpg,472,303,License_Plate,194,142,243,172
rotatequandoi6_jpg.rf.d9946a21484ad9a7c80caf1e9a846671.jpg,999,648,License_Plate,449,314,489,338
CarLongPlate95_jpg.rf.1fc1061b9675617bc898b01e9261fc16.jpg,472,303,License_Plate,238,173,338,205
CarLongPlate981_jpg.rf.c7e31192c2f44060273f7bb24fb75d13.jpg,472,303,License_Plate,148,222,247,249
CarLongPlate829_jpg.rf.8040e08cc7919d3c8696d6a86e6ac93b.jpg,472,303,License_Plate,310,258,391,285
CarLongPlateGen790_jpg.rf.eef6af818fa150bd330c78c4856be0b1.jpg,472,303,License_Plate,247,160,305,173
CarLongPlateGen3563_jpg.rf.239fec4c1f80da028759b271d3681482.jpg,472,303,License_Plate,210,124,306,178
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,228,398,378,442
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,160,710,227,738
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,520,693,648,722
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,992,504,1152,564
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,1491,461,1560,491
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,1322,165,1477,205
pic_607_jpg.rf.49b45f5fb2804ee421dddd5a5b12301b.jpg,1600,775,License_Plate,939,104,1084,140
pic_126_jpg.rf.45bafec290f92b75d7d1edb8b2999737.jpg,1920,1080,License_Plate,987,598,1540,805
CarLongPlateGen708_jpg.rf.b396f6872b01601565bcb82d8832d6b2.jpg,472,303,License_Plate,257,160,318,181
CarLongPlate880_jpg.rf.d846a7591fe10d7ff19e59ba1952257c.jpg,472,303,License_Plate,171,92,273,120
CarLongPlateGen3498_jpg.rf.b77c2d65c432a2c0a349eee4b2262807.jpg,472,303,License_Plate,217,194,322,231
CarLongPlateGen758_jpg.rf.e06bd899b77e22989ebd1e8c84c0b8a1.jpg,472,303,License_Plate,183,132,224,139
CarLongPlate980_jpg.rf.977e70d69564e77a5ae76d9c2ad142a8.jpg,472,303,License_Plate,202,125,289,153
CarLongPlate894_jpg.rf.28bb74878d9def37bb5d7889f6bd5b07.jpg,472,303,License_Plate,102,143,217,169
CarLongPlateGen1875_jpg.rf.4d8258ddddf428dd136fc4ccca0eb175.jpg,472,303,License_Plate,233,257,318,281
CarLongPlate888_jpg.rf.3a1c42385f243dc74ade6e1c11942dcb.jpg,472,303,License_Plate,191,126,302,163
CarLongPlate864_jpg.rf.d620a0282eca4f89f8d5880620110ebb.jpg,472,303,License_Plate,100,118,205,154
CarLongPlate8_jpg.rf.6e8c01c850c41861aa2366a73d331e05.jpg,472,303,License_Plate,182,104,296,133
CarLongPlate982_jpg.rf.30dad6a83d835a615e1a3e9d62c1dcc0.jpg,472,303,License_Plate,217,188,321,217
CarLongPlateGen75_jpg.rf.55f567fd80921c3c7a7a5efae4ff9b1f.jpg,472,303,License_Plate,206,176,243,188
CarLongPlate904_jpg.rf.ef3278a80886eb91eba7ef991cae8fd6.jpg,472,303,License_Plate,297,217,370,237
xemay2447_jpg.rf.513be903a406ad5c30cc5caaeecd8d4b.jpg,472,303,License_Plate,233,143,272,163
CarLongPlate854_jpg.rf.54e703505ff900cc0edf9c2a5d680ade.jpg,472,303,License_Plate,138,123,255,165
CarLongPlate913_jpg.rf.23fb88123210f673990cf130a4a53e3d.jpg,472,303,License_Plate,181,273,267,299
CarLongPlate94_jpg.rf.df1ed66b68e7d9159691aea580aa8bd2.jpg,472,303,License_Plate,250,189,359,214
CarLongPlateGen3320_jpg.rf.f1f78529cddf03b750b75bb615dc77a8.jpg,472,303,License_Plate,248,156,356,205
CarLongPlate942_jpg.rf.a3aa5a8f093f1be8754fc9f2983431b7.jpg,472,303,License_Plate,237,193,332,221
CarLongPlate952_jpg.rf.b0f929d6325d5b8bce2002e4865bcdea.jpg,472,303,License_Plate,246,192,337,217
xemay2466_jpg.rf.9cfb6a9a767a1d8afc256444027773c0.jpg,472,303,License_Plate,204,162,271,211
CarLongPlate879_jpg.rf.212fdbd4cbaf90ba358484c88806516d.jpg,472,303,License_Plate,279,221,358,245
xemay2439_jpg.rf.6ff524c1e80176ae95b852b25fe4fc1b.jpg,472,303,License_Plate,184,101,252,141
xemay318_jpg.rf.7bae7786526f5fb4939e94f45239e7ef.jpg,472,303,License_Plate,192,171,280,237
xemay2437_jpg.rf.228343c8776e18f7d008b0a2d06c4c56.jpg,472,303,License_Plate,295,73,334,114
CarLongPlate987_jpg.rf.fcd4ca1827e5f82c4220c34f338ada55.jpg,472,303,License_Plate,226,240,321,267
CarLongPlate954_jpg.rf.f8702f996e436fe666fc4c887da7b78d.jpg,472,303,License_Plate,133,221,234,248
CarLongPlate918_jpg.rf.2856c6c5cab97e38ffe5c0a6bb55e5b8.jpg,472,303,License_Plate,243,168,334,201
CarLongPlateGen1241_jpg.rf.af023f34a4b10c7e8b6c707e79f36c45.jpg,472,303,License_Plate,146,145,246,180
xemay254_jpg.rf.51cf91509ef4aa2861db690f6f4ea108.jpg,472,303,License_Plate,185,106,277,186
CarLongPlateGen1942_jpg.rf.0be45c2a91024740dec67620494cd974.jpg,472,303,License_Plate,201,168,283,190
CarLongPlate853_jpg.rf.3d60e288aedf0ee5d3f85b6a756974f0.jpg,472,303,License_Plate,305,214,379,233
xemay359_jpg.rf.6fb8b18c58a0bfb5007fc10b1d33873e.jpg,472,303,License_Plate,227,143,321,231
CarLongPlateGen1064_jpg.rf.482e7f086377cbc9dabb894db2f1a457.jpg,472,303,License_Plate,284,248,367,270
CarLongPlateGen683_jpg.rf.31e8294e966ffb85a0d7e9cfcd04bbe6.jpg,472,303,License_Plate,235,123,272,137
xemay352_jpg.rf.29d8ee6f89ed36f30424eb23b0bde5e3.jpg,472,303,License_Plate,184,113,274,187
xemay2482_jpg.rf.ec3f9333b7a00eed2888e7e14f91f31a.jpg,472,303,License_Plate,200,113,265,161
xemay267_jpg.rf.224e35354fc5f934a5168a37053f0621.jpg,472,303,License_Plate,184,123,270,192
xemay264_jpg.rf.ce60580b98034f88745817db407b0461.jpg,472,303,License_Plate,202,132,282,197
CarLongPlateGen74_jpg.rf.a1ad94062b767795420e7719d6a07bed.jpg,472,303,License_Plate,168,134,221,149
CarLongPlateGen1941_jpg.rf.114db63c4a2c8708b3210de422b5c2ba.jpg,472,303,License_Plate,118,202,212,225
xemay304_jpg.rf.fe54878905b069e9974e74d7f8940ee4.jpg,472,303,License_Plate,121,155,195,210
xemay2485_jpg.rf.ee1ecf07eb0ab0bc42cbf70f98c47581.jpg,472,303,License_Plate,176,109,229,155
xemay351_jpg.rf.d165fe690c68a468efe104cf73ce4d27.jpg,472,303,License_Plate,180,152,253,213
Cars137_png_jpg.rf.34edb51eeac736637dd3ce0285cf6456.jpg,400,267,License_Plate,177,180,203,190
CarLongPlateGen973_jpg.rf.3810814f0464357c3eb4ca15219053a7.jpg,472,303,License_Plate,170,176,221,193
CarLongPlateGen1015_jpg.rf.cd3794e233885a03d12c73a1d40f9d69.jpg,472,303,License_Plate,148,99,252,134
CarLongPlateGen1043_jpg.rf.80b4de573876050aa111e0addf0539e7.jpg,472,303,License_Plate,115,270,221,302
xemay315_jpg.rf.bee547c99d9198422a1d518deaf3fc2a.jpg,472,303,License_Plate,170,118,241,176
xemay258_jpg.rf.e1645e7c04c58e9b903c9637d30ddb60.jpg,472,303,License_Plate,161,40,245,112
xemay265_jpg.rf.322e018e4eb9a1a92f1e27bb4bf9ff7d.jpg,472,303,License_Plate,185,102,248,161
CarLongPlate916_jpg.rf.7b233ddeece24dd42ff6f59354cfd204.jpg,472,303,License_Plate,226,134,308,155
CarLongPlateGen879_jpg.rf.b691d6e17bf608def64821811ae90b57.jpg,472,303,License_Plate,162,195,219,206
CarLongPlateGen1118_jpg.rf.8e1eb572b2ddaf8aa6515c5d3ed557c1.jpg,472,303,License_Plate,299,248,381,267
Cars141_png_jpg.rf.5fcaf610dfe3ac5b24e5b59d76444a91.jpg,400,267,License_Plate,265,168,306,187
xemay390_jpg.rf.771f6c03044e6a7d20df1a580d42abcc.jpg,472,303,License_Plate,182,140,253,198
xemay263_jpg.rf.4986b76b487de4d6e1340ed798595022.jpg,472,303,License_Plate,204,164,285,236
CarLongPlate947_jpg.rf.1081d656480302998159f38a85fe5666.jpg,472,303,License_Plate,135,255,250,284
Cars152_png_jpg.rf.1d4b023caa019325ae43b57c83e60ee7.jpg,467,300,License_Plate,91,257,198,283
CarLongPlateGen922_jpg.rf.02a374bdca69175e3f5441fd37eecd95.jpg,472,303,License_Plate,156,167,207,181
CarLongPlateGen1074_jpg.rf.acdf95df858e6f662d6762ca5f1830fd.jpg,472,303,License_Plate,180,131,293,162
Cars160_png_jpg.rf.63a20398e976ed799a885cc6fed5607e.jpg,500,300,License_Plate,208,136,280,173
CarLongPlateGen1235_jpg.rf.452a830fe7eae3119cd80b57f1b98a75.jpg,472,303,License_Plate,150,126,261,158
xemay369_jpg.rf.861e03da4e59a8e362fb0fb76b36c4c8.jpg,472,303,License_Plate,165,71,262,151
CarLongPlate924_jpg.rf.f824dca5451cf89970bc546c757f4422.jpg,472,303,License_Plate,140,229,244,255
CarLongPlateGen923_jpg.rf.afd557692ca0c040fa5ef8175ac3d5a4.jpg,472,303,License_Plate,165,139,203,151
CarLongPlateGen967_jpg.rf.16299f8f405765cee8881fcfa3b444b8.jpg,472,303,License_Plate,247,158,295,172
CarLongPlateGen1032_jpg.rf.086d4c4e27e12c9518bb7d792b573eec.jpg,472,303,License_Plate,245,249,327,271
xemay2474_jpg.rf.20923507f0a3972c95dbc162e6bad4c9.jpg,472,303,License_Plate,255,102,320,156
CarLongPlate85_jpg.rf.40f909e6a88955ac2bc974971b298326.jpg,472,303,License_Plate,215,150,311,175
xemay330_jpg.rf.0db44942b70e105da7f614c1fd76ef53.jpg,472,303,License_Plate,228,94,317,169
xemay302_jpg.rf.a2392bed9965d3b953330298585c9282.jpg,472,303,License_Plate,143,106,226,169
CarLongPlateGen1082_jpg.rf.9ae8f927ce2a0791d46db96cc516c111.jpg,472,303,License_Plate,323,258,399,280
xemay297_jpg.rf.460d426a12d4041e9d47c5d831462dcd.jpg,472,303,License_Plate,147,23,241,96
CarLongPlateGen1201_jpg.rf.875287fa2d3c2a46185bc0241785175c.jpg,472,303,License_Plate,244,213,346,251
CarLongPlateGen976_jpg.rf.398991478c2374dbb2a9f45c3330f58e.jpg,472,303,License_Plate,185,136,245,149
CarLongPlateGen926_jpg.rf.a9db3cdf75f5784fc8780f1154045691.jpg,472,303,License_Plate,212,154,246,164
xemay309_jpg.rf.962118bec1f96394392084aa744a35e5.jpg,472,303,License_Plate,209,79,296,157
xemay389_jpg.rf.3da7b6c055ff91a26c4ea2630e2651dd.jpg,472,303,License_Plate,196,142,279,208
CarLongPlateGen1192_jpg.rf.809966bc1e6b622df2d194dc1c21494c.jpg,472,303,License_Plate,276,209,375,241
CarLongPlateGen881_jpg.rf.b4645407e0ccd7015e08ed240dc4b5e7.jpg,472,303,License_Plate,226,116,288,132
xemay38_jpg.rf.8307d0b6b881a9c2116f146093bbd3da.jpg,472,303,License_Plate,230,96,328,180
CarLongPlateGen933_jpg.rf.028152eddb3b72f81624fa85b45f27b5.jpg,472,303,License_Plate,227,116,269,130
xemay261_jpg.rf.a22345388f74661b53bf22797b7104cd.jpg,472,303,License_Plate,140,125,216,177
CarLongPlateGen892_jpg.rf.329e025fe1c523cadef13885478ccac1.jpg,472,303,License_Plate,275,184,321,195
xemay292_jpg.rf.b83fc8e454165a35b63ce89d002ff22a.jpg,472,303,License_Plate,148,203,237,274
xemay30_jpg.rf.e151aac4ac2cad364593770311a16202.jpg,472,303,License_Plate,230,134,326,216
Cars140_png_jpg.rf.74baac7cc41d42c60041c96ed372ed54.jpg,435,290,License_Plate,282,238,423,285
CarLongPlateGen1185_jpg.rf.174fc332d78b546b3a31dd832cdfb46f.jpg,472,303,License_Plate,348,189,434,206
CarLongPlate917_jpg.rf.030ab43f4206555b04ac6caef1f1f950.jpg,472,303,License_Plate,171,202,267,229
xemay310_jpg.rf.b65bae848fc9776037ee92222e37754d.jpg,472,303,License_Plate,159,89,234,155
xemay2481_jpg.rf.54f8f338cbf63257f76a374c5032b6e6.jpg,472,303,License_Plate,196,93,263,148
CarLongPlateGen1017_jpg.rf.27537c356c74ba95a56b3cb37260b251.jpg,472,303,License_Plate,140,139,248,165
CarLongPlateGen119_jpg.rf.ca273f09c25f24c5e869dffc074b0959.jpg,472,303,License_Plate,148,137,210,149
xemay360_jpg.rf.703449a4f18dbb153d3ab56f507028fd.jpg,472,303,License_Plate,144,71,247,150
xemay377_jpg.rf.70821fe5bf54b58d97545e42ee1d0403.jpg,472,303,License_Plate,131,139,218,208
CarLongPlateGen927_jpg.rf.7752fa17a4b520b3d3831c83db2088d6.jpg,472,303,License_Plate,230,144,270,158
CarLongPlateGen971_jpg.rf.945ba412f1840a1448fd006f3277f512.jpg,472,303,License_Plate,234,201,283,216
CarLongPlateGen1217_jpg.rf.56ae39a13282704a3d6527ffd0173b02.jpg,472,303,License_Plate,243,231,338,257
CarLongPlate956_jpg.rf.3a36c8f0339f2ad169448dc65bf337af.jpg,472,303,License_Plate,269,257,349,279
CarLongPlateGen965_jpg.rf.0d70a850453005ae6154ffaf6338d087.jpg,472,303,License_Plate,187,137,225,146
00c09e63c45b4752_jpg.rf.9c3c547930960d25175f50d8d709c257.jpg,816,1024,License_Plate,289,804,486,844
Cars135_png_jpg.rf.e6a086cb25780183edd5266c0903422e.jpg,400,225,License_Plate,259,183,318,210
CarLongPlateGen978_jpg.rf.39cd82a32a0a090c992d2fe06c375897.jpg,472,303,License_Plate,202,209,249,220
CarLongPlateGen934_jpg.rf.a8a070223eb3124f19be29fbc92b492e.jpg,472,303,License_Plate,149,206,200,218
Cars185_png_jpg.rf.698ef7231574dcca5f7e5b33bebac863.jpg,400,267,License_Plate,153,146,292,193
CarLongPlateGen895_jpg.rf.3f991078fcc4f19999a2672427f59098.jpg,472,303,License_Plate,165,156,210,167
CarLongPlateGen685_jpg.rf.3702add52118f03fdd101b6e3587e8ae.jpg,472,303,License_Plate,218,152,282,166
xemay325_jpg.rf.bf74ffe600245d3eeea3916901c659ad.jpg,472,303,License_Plate,198,102,266,159
xemay391_jpg.rf.7fad42424b24d207a6452e90d3dcda5b.jpg,472,303,License_Plate,185,142,277,217
CarLongPlate933_jpg.rf.842e241ea02538b3811ac9b6dcf42011.jpg,472,303,License_Plate,151,213,256,240
CarLongPlate901_jpg.rf.24968855040e50bbb67b9766eda5d5b1.jpg,472,303,License_Plate,285,235,360,261
CarLongPlateGen1078_jpg.rf.a49a52996bcd94556ebd67bf950c8091.jpg,472,303,License_Plate,288,246,367,272
xemay382_jpg.rf.06cc78431042eb7c52d710c3fcdf9873.jpg,472,303,License_Plate,162,149,253,221
xemay275_jpg.rf.b752d4ab557ace069d907f9b2f56390e.jpg,472,303,License_Plate,191,51,275,120
CarLongPlateGen1014_jpg.rf.9f3347c782f9cf58937048be01a1ea3e.jpg,472,303,License_Plate,261,253,345,274
xemay337_jpg.rf.cdac5c853da3769c686639110d5c12da.jpg,472,303,License_Plate,244,109,323,180
CarLongPlateGen1034_jpg.rf.73a916e4d7ca9c02715349a30b0d57cf.jpg,472,303,License_Plate,267,161,360,190
CarLongPlateGen690_jpg.rf.86a8acd2e2cae3c21934c326fbc0199a.jpg,472,303,License_Plate,220,124,266,137
CarLongPlateGen980_jpg.rf.6a34eec2e947652c1105957fbcf03ef4.jpg,472,303,License_Plate,213,168,260,183
CarLongPlateGen1206_jpg.rf.2e718b4d6948ce99bb204862e924697c.jpg,472,303,License_Plate,229,190,322,221
CarLongPlateGen88_jpg.rf.81fd98b4307410571f740d3471f34c63.jpg,472,303,License_Plate,276,206,314,219
quandoi102_jpg.rf.67e403485e55a6c3601127b5b2b311bb.jpg,620,349,License_Plate,498,224,524,246
quandoi102_jpg.rf.67e403485e55a6c3601127b5b2b311bb.jpg,620,349,License_Plate,63,239,82,246
CarLongPlateGen112_jpg.rf.4a9b22210ae7caa4f9c60c6ee8dff099.jpg,472,303,License_Plate,197,167,248,181
xemay394_jpg.rf.ad43087bbe62f187a11fe8b0cd13015d.jpg,472,303,License_Plate,185,132,274,214
CarLongPlateGen1112_jpg.rf.1d14be553bd2962fabbe043dc4aec740.jpg,472,303,License_Plate,171,149,283,180
xemay366_jpg.rf.de927e06306bf3884dcc9c594ebded49.jpg,472,303,License_Plate,179,112,272,190
CarLongPlateGen1024_jpg.rf.7320f35cdb930f644c732af048c9ee2f.jpg,472,303,License_Plate,304,259,382,277
xemayBigPlate143_jpg.rf.e90866e6411bdb049374c68341cc77dd.jpg,600,450,License_Plate,0,60,45,158
xemayBigPlate143_jpg.rf.e90866e6411bdb049374c68341cc77dd.jpg,600,450,License_Plate,255,181,395,279
xemayBigPlate143_jpg.rf.e90866e6411bdb049374c68341cc77dd.jpg,600,450,License_Plate,575,282,600,361
xemay372_jpg.rf.33693cc2931583cd88c2534013a1a0c8.jpg,472,303,License_Plate,189,45,278,117
CarLongPlateGen1019_jpg.rf.a7f4f61eb6c320c6f7cdd20c6bd55b3e.jpg,472,303,License_Plate,114,90,224,121
CarLongPlateGen952_jpg.rf.b6b1f9d6cfba4f42834f17f415505832.jpg,472,303,License_Plate,174,163,221,175
CarLongPlateGen1202_jpg.rf.8f4115ed81c763901d271ea2407f527d.jpg,472,303,License_Plate,237,204,333,238
CarLongPlateGen1108_jpg.rf.970986d4e2ae7d32988171f5dc328913.jpg,472,303,License_Plate,309,241,383,261
xemay363_jpg.rf.d73e74e79b69c913d7460f70b4b17e1a.jpg,472,303,License_Plate,250,117,351,205
CarLongPlateGen910_jpg.rf.93587d3739bc121d36d351518b8f5a72.jpg,472,303,License_Plate,185,190,221,201
CarLongPlateGen1123_jpg.rf.7b228102b74095ebe3011c2d82ef28e5.jpg,472,303,License_Plate,299,257,378,278
CarLongPlateGen900_jpg.rf.6cc2bc64b02546d46a0d3c6767a62dbe.jpg,472,303,License_Plate,299,150,345,163
CarLongPlateGen1037_jpg.rf.a4fd75afc8fb8239024ecd677a40070c.jpg,472,303,License_Plate,119,185,217,218
Cars193_png_jpg.rf.768683112b06e4e34e94e9e759b3164d.jpg,400,267,License_Plate,305,192,343,213
xemay375_jpg.rf.a4b04ccc12bb404067db727c53cb8f9f.jpg,472,303,License_Plate,189,47,268,114
CarLongPlateGen1088_jpg.rf.0283132ec65676f42fe5eedfba2030cf.jpg,472,303,License_Plate,288,239,366,273
CarLongPlateGen1113_jpg.rf.3737487e97468c7616629ea368a3059d.jpg,472,303,License_Plate,286,264,364,284
xemay311_jpg.rf.12c9bcd2e54f77527ad74b80bbb10047.jpg,472,303,License_Plate,273,123,354,189
CarLongPlateGen1094_jpg.rf.ad563ca19a944986bfbf65950f5852d6.jpg,472,303,License_Plate,192,241,307,270
xemay249_jpg.rf.50b5f07deaea46d9d259a047ba6d0a35.jpg,472,303,License_Plate,193,96,275,165
CarLongPlateGen1229_jpg.rf.d285077fee5907e5536c11787187712e.jpg,472,303,License_Plate,296,253,371,283
xemay357_jpg.rf.a60d3def359c8205a8c50eb3aeebdff7.jpg,472,303,License_Plate,184,116,267,181
Cars190_png_jpg.rf.a5fdde14556f18a3e42a1088ba62affd.jpg,400,300,License_Plate,148,209,244,234
xemay335_jpg.rf.f59e92d8c823fd50b55c6c0bbf394c9c.jpg,472,303,License_Plate,178,134,253,194
CarLongPlateGen1099_jpg.rf.25dca663c843a569f099ba061a0d7da4.jpg,472,303,License_Plate,146,53,241,81
CarLongPlateGen932_jpg.rf.760f9d13833be59fa6af5b0a6110e20f.jpg,472,303,License_Plate,240,169,289,184
CarLongPlateGen1184_jpg.rf.f94d524dad3bdfbf9c00ab008c7f7c0d.jpg,472,303,License_Plate,245,179,331,202
Cars166_png_jpg.rf.ef52c154fe5fe5d5e596e73016b75b34.jpg,300,400,License_Plate,147,122,200,149
CarLongPlateGen1128_jpg.rf.bd62244352c41858c11015b59e6185dd.jpg,472,303,License_Plate,127,133,229,157
CarLongPlateGen1131_jpg.rf.9ac614a62c093a03e4c7b57f898fcf99.jpg,472,303,License_Plate,171,97,270,128
CarLongPlateGen120_jpg.rf.671556e04c3e27d9d071135cf6b0c55a.jpg,472,303,License_Plate,242,130,279,141
CarLongPlateGen991_jpg.rf.0227c729c1f69f6fd6a358675f33c212.jpg,472,303,License_Plate,152,166,198,175
CarLongPlateGen904_jpg.rf.72b9482e66f056e3855d0963706ec346.jpg,472,303,License_Plate,138,139,188,148
CarLongPlateGen1239_jpg.rf.a09865a61b446b9a553f4823aef2287d.jpg,472,303,License_Plate,294,237,369,259
CarLongPlateGen939_jpg.rf.15aa639c165fc8460571c9e33abe1597.jpg,472,303,License_Plate,177,178,223,188
Cars206_png_jpg.rf.7c64fea8c7278dfd51750efd6414ffdb.jpg,400,300,License_Plate,94,184,163,205
CarLongPlateGen1211_jpg.rf.9eaaac71b47f853e35a0e4c6645c6b78.jpg,472,303,License_Plate,226,188,317,214
